Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2009-08-26,76.22069549560547,10.38940715789795,15.140483856201172,8.784510612487793,18.376712799072266,8.0607271194458,15.713568687438965,8.211772918701172,21.609825134277344,10.777356147766113
2009-08-27,76.3906021118164,10.462600708007812,15.094311714172363,8.87488079071045,18.544240951538086,8.076709747314453,15.713568687438965,8.211772918701172,21.60235023498535,10.797654151916504
2009-08-28,76.37584686279297,10.52881908416748,15.062551498413086,8.886931419372559,18.442262649536133,8.104691505432129,15.650388717651367,8.192320823669434,21.44526481628418,10.80170726776123
2009-08-31,75.6961669921875,10.38940715789795,14.771000862121582,8.856804847717285,18.22376251220703,8.000777244567871,15.681976318359375,8.122845649719238,21.40786361694336,10.619043350219727
2009-09-01,74.02648162841797,10.082712173461914,14.51408863067627,8.380827903747559,17.91783905029297,7.836928844451904,15.536649703979492,8.058937072753906,21.06378746032715,10.428261756896973
2009-09-02,73.7457504272461,10.176809310913086,14.407279014587402,8.308524131774902,17.845006942749023,7.852916717529297,15.549287796020508,8.003352165222168,21.108657836914062,10.375486373901367
2009-09-03,74.35897827148438,10.32319450378418,14.508316993713379,8.471205711364746,18.07807731628418,7.888882160186768,15.580885887145996,7.997797966003418,21.011423110961914,10.485089302062988
2009-09-04,75.40064239501953,10.466087341308594,14.710376739501953,8.567604064941406,18.43498420715332,8.02875804901123,15.694618225097656,8.036700248718262,21.310626983642578,10.675872802734375
2009-09-08,76.05076599121094,10.608981132507324,15.114505767822266,8.603754043579102,18.595224380493164,8.088702201843262,15.827306747436523,8.05615234375,21.2133846282959,10.769232749938965
2009-09-09,76.63438415527344,10.657773971557617,15.149150848388672,8.73630428314209,18.908422470092773,8.14864444732666,15.8209810256958,8.045039176940918,21.460224151611328,10.882894515991211
2009-09-10,77.41754150390625,10.717020988464355,15.411832809448242,8.808608055114746,19.068662643432617,8.260546684265137,15.934707641601562,8.045039176940918,21.624786376953125,11.02902889251709
2009-09-11,77.40274047851562,10.730960845947266,15.472455024719238,8.754379272460938,19.192480087280273,8.268536567687988,16.004213333129883,8.042256355285645,21.632272720336914,10.992494583129883
2009-09-14,77.77952575683594,10.866886138916016,15.587919235229492,8.868854522705078,19.374576568603516,8.240561485290527,15.966304779052734,8.158976554870605,21.71455192565918,11.02902889251709
2009-09-15,78.10459899902344,11.107367515563965,15.743805885314941,8.886931419372559,19.607656478881836,8.296512603759766,15.884161949157715,8.220111846923828,21.520063400268555,11.081799507141113
2009-09-16,79.2866439819336,11.26071834564209,16.133495330810547,9.194211959838867,19.855304718017578,8.360458374023438,16.01052474975586,8.350724220275879,21.71455192565918,11.292881965637207
2009-09-17,79.16844940185547,11.2084379196167,16.05556297302246,9.164080619812012,19.891714096069336,8.328484535217285,15.953661918640137,8.29514217376709,21.699588775634766,11.280707359313965
2009-09-18,79.21892547607422,11.202483177185059,15.999306678771973,9.15018367767334,19.777490615844727,8.379426956176758,16.163015365600586,8.333044052124023,21.607175827026367,11.321427345275879
2009-09-21,79.0185317993164,11.090495109558105,15.863031387329102,9.065571784973145,19.66033935546875,8.3433256149292,16.112102508544922,8.293740272521973,21.81754493713379,11.276631355285645
2009-09-22,79.47875213623047,11.212990760803223,16.112384796142578,9.27105712890625,19.89464569091797,8.387450218200684,16.143930435180664,8.271275520324707,21.749916076660156,11.321427345275879
2009-09-23,78.81806182861328,11.034500122070312,15.776043891906738,9.083702087402344,19.72623634338379,8.387450218200684,16.143930435180664,8.243203163146973,21.441896438598633,11.158531188964844
2009-09-24,77.9496078491211,10.793025016784668,15.549884796142578,8.902392387390137,19.404052734375,8.307221412658691,16.061206817626953,8.220738410949707,21.41935920715332,11.052644729614258
2009-09-25,77.53388977050781,10.688030242919922,15.529592514038086,8.817780494689941,19.133136749267578,8.255078315734863,16.061206817626953,8.198274612426758,21.43438148498535,10.987482070922852
2009-09-28,78.9219970703125,10.891014099121094,15.778945922851562,9.113923072814941,19.52853012084961,8.391461372375488,16.093017578125,8.268472671508789,21.66727638244629,11.19518756866455
